city,country,temp_max,temp_min
Colomby-sur-Thaon,FR,6.58,5.23
city,country,temp_max,temp_min
Thèreval,FR,6.48,6.06
city,country,temp_max,temp_min
Hébécrevon,FR,6.42,6.01
city,country,temp_max,temp_min
Escurolles,FR,2.51,-2.94
city,country,temp_max,temp_min
Escurolles,FR,2.59,-2.86
city,country,temp_max,temp_min
Ordonnac,FR,5.29,2.14
city,country,temp_max,temp_min
Ordonnac,FR,5.25,2.09
city,country,temp_max,temp_min
Unsac,FR,-4.49,-4.49
city,country,temp_max,temp_min
Juvigny Val d'Andaine,FR,5.34,4.52
city,country,temp_max,temp_min
Juvigny-sous-Andaine,FR,5.34,4.52
city,country,temp_max,temp_min
Marchésieux,FR,6.86,6.45
city,country,temp_max,temp_min
Marchésieux,FR,6.78,6.36
city,country,temp_max,temp_min
Luneau,FR,2.88,0.42
city,country,temp_max,temp_min
Luneau,FR,2.83,0.38
city,country,temp_max,temp_min
Boulogne-Billancourt,FR,5.61,2.71
city,country,temp_max,temp_min
Boulogne-Billancourt,FR,5.61,2.71
city,country,temp_max,temp_min
Boussac,FR,3.49,-0.82
city,country,temp_max,temp_min
Fronsac,FR,6.61,3.12
city,country,temp_max,temp_min
Fronsac,FR,6.61,3.12
city,country,temp_max,temp_min
Lanthenas,FR,-3.67,-3.67
city,country,temp_max,temp_min
Neuvic,FR,6.3,-2.12
city,country,temp_max,temp_min
Neuvic,FR,6.3,-2.12
city,country,temp_max,temp_min
Labastide,FR,-5.45,-5.45
city,country,temp_max,temp_min
Cros-de-Ronesque,FR,5.06,0.75
city,country,temp_max,temp_min
Cros-de-Ronesque,FR,4.51,0.2
city,country,temp_max,temp_min
Champagnac,FR,2.1,2.1
city,country,temp_max,temp_min
Champagnac,FR,2.1,2.1
city,country,temp_max,temp_min
Rampieux,FR,5.45,-2.97
city,country,temp_max,temp_min
Rampieux,FR,5.44,-2.99
city,country,temp_max,temp_min
Roche-en-Régnier,FR,-4.22,-4.22
city,country,temp_max,temp_min
Roche-en-Régnier,FR,-4.21,-4.21
city,country,temp_max,temp_min
Saint-Armou,FR,4.8,-0.1
city,country,temp_max,temp_min
Saint-Armou,FR,4.8,-0.1
city,country,temp_max,temp_min
Bruch,FR,8.66,0.1
city,country,temp_max,temp_min
Bruch,FR,8.66,0.1
city,country,temp_max,temp_min
Garcelles-Secqueville,FR,6.43,5.08
city,country,temp_max,temp_min
Garcelles-Secqueville,FR,6.41,5.06
city,country,temp_max,temp_min
Lacq,FR,4.17,0.76
city,country,temp_max,temp_min
Lacq,FR,4.17,0.76
city,country,temp_max,temp_min
Anthé,FR,6.94,-2.69
city,country,temp_max,temp_min
Anthé,FR,6.94,-2.69
city,country,temp_max,temp_min
Vendeuvre,FR,6.67,5.32
city,country,temp_max,temp_min
Vendeuvre,FR,6.7,5.35
city,country,temp_max,temp_min
Coulandon,FR,3.45,-0.11
city,country,temp_max,temp_min
Coulandon,FR,3.31,-0.25
city,country,temp_max,temp_min
Corubert,FR,3.18,3.18
city,country,temp_max,temp_min
Saint-Quentin-de-Blavou,FR,3.57,3.57
city,country,temp_max,temp_min
Saint-Quentin-de-Blavou,FR,3.46,3.46
city,country,temp_max,temp_min
Javaugues,FR,-1.81,-4.28
city,country,temp_max,temp_min
Javaugues,FR,-1.85,-4.32
city,country,temp_max,temp_min
Essay,FR,3.64,3.64
city,country,temp_max,temp_min
Essay,FR,3.77,3.77
city,country,temp_max,temp_min
Carresse-Cassaber,FR,8.27,1.14
city,country,temp_max,temp_min
Carresse-Cassaber,FR,8.3,1.18
city,country,temp_max,temp_min
Auga,FR,5.29,0.38
city,country,temp_max,temp_min
Auga,FR,5.29,0.38
city,country,temp_max,temp_min
Coulouvray-Boisbenâtre,FR,4.62,4.62
city,country,temp_max,temp_min
Coulouvray-Boisbenâtre,FR,4.68,4.68
city,country,temp_max,temp_min
Saint-Chamassy,FR,5.96,-2.46
city,country,temp_max,temp_min
Saint-Chamassy,FR,5.6,-2.82
city,country,temp_max,temp_min
Saint-Georges-de-Montclard,FR,6.01,-2.42
city,country,temp_max,temp_min
Saint-Georges-de-Montclard,FR,5.66,-2.77
city,country,temp_max,temp_min
Le Vernet-Chaméane,FR,-3.77,-6.24
city,country,temp_max,temp_min
Vernet-la-Varenne,FR,-3.8,-6.26
city,country,temp_max,temp_min
Le Chambon-sur-Lignon,FR,-4.32,-4.86
city,country,temp_max,temp_min
La Suchère,FR,-4.08,-5.17
city,country,temp_max,temp_min
Tracy-Bocage,FR,6.13,5.66
city,country,temp_max,temp_min
Tracy-Bocage,FR,6.05,5.57
city,country,temp_max,temp_min
Épinay-sur-Odon,FR,6.38,5.91
city,country,temp_max,temp_min
Épinay-sur-Odon,FR,6.39,5.92
city,country,temp_max,temp_min
Terre-et-Marais,FR,6.75,6.34
city,country,temp_max,temp_min
Sainteny,FR,6.74,6.32
city,country,temp_max,temp_min
Perpezat,FR,-5.7,-5.7
city,country,temp_max,temp_min
Mesplède,FR,3.71,0.3
city,country,temp_max,temp_min
Mesplède,FR,3.62,0.21
city,country,temp_max,temp_min
Bertignat,FR,-3.44,-5.91
city,country,temp_max,temp_min
Bertignat,FR,-3.32,-5.78
city,country,temp_max,temp_min
Écajeul,FR,6.82,5.47
city,country,temp_max,temp_min
Prémilhat,FR,-0.34,-0.66
city,country,temp_max,temp_min
Prémilhat,FR,-0.34,-0.66
city,country,temp_max,temp_min
Houesville,FR,6.8,6.39
city,country,temp_max,temp_min
Houesville,FR,6.81,6.4
city,country,temp_max,temp_min
Landisacq,FR,4.94,4.94
city,country,temp_max,temp_min
Landisacq,FR,4.88,4.88
city,country,temp_max,temp_min
Cazères-sur-l'Adour,FR,6.59,0.89
city,country,temp_max,temp_min
Cazères-sur-l'Adour,FR,6.59,0.89
city,country,temp_max,temp_min
Dourdoigne,FR,3.52,3.05
city,country,temp_max,temp_min
Saint-Martial-de-Valette,FR,10.55,2.75
city,country,temp_max,temp_min
Saint-Martial-de-Valette,FR,10.55,2.75
city,country,temp_max,temp_min
Cerisy-la-Salle,FR,6.22,5.81
city,country,temp_max,temp_min
Cerisy-la-Salle,FR,5.89,5.68
city,country,temp_max,temp_min
Tarascon-sur-Ariège,FR,5.04,-1.42
city,country,temp_max,temp_min
Tarascon-sur-Ariège,FR,5.03,-1.43
city,country,temp_max,temp_min
Cauvicourt,FR,6.45,5.1
city,country,temp_max,temp_min
Cauvicourt,FR,6.28,4.93
city,country,temp_max,temp_min
Pussou,FR,3.64,3.64
city,country,temp_max,temp_min
Notre-Dame-de-Livaye,FR,6.64,5.29
city,country,temp_max,temp_min
Notre-Dame-de-Livaye,FR,6.66,5.31
city,country,temp_max,temp_min
Saumos,FR,5.07,-1.08
city,country,temp_max,temp_min
Saumos,FR,5.08,-1.08
city,country,temp_max,temp_min
Saint-Perdon,FR,7.97,0.85
city,country,temp_max,temp_min
Saint-Perdon,FR,7.99,0.86
city,country,temp_max,temp_min
Heussé,FR,4.44,4.44
city,country,temp_max,temp_min
Heussé,FR,4.31,4.31
city,country,temp_max,temp_min
Les Authieux-Papion,FR,6.64,5.29
city,country,temp_max,temp_min
Les Authieux-Papion,FR,6.64,5.29
city,country,temp_max,temp_min
Loucé,FR,5.45,5.45
city,country,temp_max,temp_min
Loucé,FR,5.47,5.47
city,country,temp_max,temp_min
Truttemer-le-Grand,FR,4.68,4.68
city,country,temp_max,temp_min
Truttemer-le-Grand,FR,4.68,4.68
city,country,temp_max,temp_min
Le Faulq,FR,5.98,4.63
city,country,temp_max,temp_min
Le Faulq,FR,5.97,4.62
city,country,temp_max,temp_min
Nogent,FR,2.45,1.55
city,country,temp_max,temp_min
Nogent,FR,2.44,1.53
city,country,temp_max,temp_min
Saint-Rémy-sur-Durolle,FR,0.5,-4.95
city,country,temp_max,temp_min
Saint-Rémy-sur-Durolle,FR,0.24,-5.22
city,country,temp_max,temp_min
Vielle-Soubiran,FR,5.8,-0.43
city,country,temp_max,temp_min
Vielle-Soubiran,FR,5.82,-0.42
city,country,temp_max,temp_min
Corgnac-sur-l'Isle,FR,10.47,2.66
city,country,temp_max,temp_min
Corgnac-sur-lIsle,FR,10.71,2.91
city,country,temp_max,temp_min
Duhort-Bachen,FR,6.6,0.9
city,country,temp_max,temp_min
Duhort-Bachen,FR,6.33,0.63
city,country,temp_max,temp_min
Teissières-lès-Bouliès,FR,4.31,0
city,country,temp_max,temp_min
Teissières-lès-Bouliès,FR,4.25,-0.06
city,country,temp_max,temp_min
Ferrières-sur-Sichon,FR,0.14,-5.31
city,country,temp_max,temp_min
Ferrières-sur-Sichon,FR,0.93,-4.53
city,country,temp_max,temp_min
Pierrefitte-sur-Loire,FR,3.46,0.6
city,country,temp_max,temp_min
Pierrefitte-sur-Loire,FR,3.52,0.66
city,country,temp_max,temp_min
Bazoches-sur-Hoëne,FR,3.76,3.76
city,country,temp_max,temp_min
Bazoches-sur-Hoëne,FR,3.62,3.62
city,country,temp_max,temp_min
Boissey,FR,6.28,4.93
city,country,temp_max,temp_min
Boissey,FR,6.48,5.13
city,country,temp_max,temp_min
Bréville-sur-Mer,FR,6.39,5.11
city,country,temp_max,temp_min
Bréville-sur-Mer,FR,6.61,5.32
city,country,temp_max,temp_min
Monclar,FR,6.9,-2.73
city,country,temp_max,temp_min
Monclar,FR,7.21,-2.42
city,country,temp_max,temp_min
Soligny-la-Trappe,FR,4.64,4.07
city,country,temp_max,temp_min
Soligny-la-Trappe,FR,4.8,4.23
city,country,temp_max,temp_min
Peyrilhac,FR,9.66,9.66
city,country,temp_max,temp_min
Peyrilhac,FR,9.66,9.66
city,country,temp_max,temp_min
Marcousin,FR,5.48,-2.94
city,country,temp_max,temp_min
Porte-de-Benauge,FR,6.47,2.85
city,country,temp_max,temp_min
Arbis,FR,6.47,2.85
city,country,temp_max,temp_min
Billas,FR,6.11,-2.31
city,country,temp_max,temp_min
Lécaude,FR,6.14,4.79
city,country,temp_max,temp_min
Lécaude,FR,6.41,5.06
city,country,temp_max,temp_min
L'Hermitière,FR,3.45,2.97
city,country,temp_max,temp_min
L'Hermitière,FR,3.4,2.93
city,country,temp_max,temp_min
Artonne,FR,-0.49,-3.49
city,country,temp_max,temp_min
Artonne,FR,-0.58,-3.58
city,country,temp_max,temp_min
Villeneuve-sur-Allier,FR,3.6,0.35
city,country,temp_max,temp_min
Villeneuve-sur-Allier,FR,3.6,0.35
city,country,temp_max,temp_min
Oraàs,FR,8.18,1.06
city,country,temp_max,temp_min
Oraàs,FR,8.2,1.08
city,country,temp_max,temp_min
Garnat-sur-Engièvre,FR,3.47,0.61
city,country,temp_max,temp_min
Garnat-sur-Engièvre,FR,3.62,0.75
city,country,temp_max,temp_min
Marquay,FR,3.25,-3.01
city,country,temp_max,temp_min
Marquay,FR,3.25,-3.01
city,country,temp_max,temp_min
Pujo-le-Plan,FR,6.15,0.91
city,country,temp_max,temp_min
Pujo-le-Plan,FR,6.15,0.91
city,country,temp_max,temp_min
Meillon,FR,3.49,1.9
city,country,temp_max,temp_min
Meillon,FR,3.49,1.9
city,country,temp_max,temp_min
Hontanx,FR,6.39,0.69
city,country,temp_max,temp_min
Hontanx,FR,6.47,0.77
city,country,temp_max,temp_min
Tursac,FR,6.32,-2.1
city,country,temp_max,temp_min
Tursac,FR,6.11,-2.31
city,country,temp_max,temp_min
Cassaniouze,FR,5.79,1.49
city,country,temp_max,temp_min
Cassaniouze,FR,5.38,1.08
city,country,temp_max,temp_min
Saint-Avit-de-Soulège,FR,6.19,2.57
city,country,temp_max,temp_min
Saint-Avit-de-Soulège,FR,6.14,-2.28
city,country,temp_max,temp_min
Fals,FR,8.51,5.85
city,country,temp_max,temp_min
Fals,FR,7.91,5.24
city,country,temp_max,temp_min
Artigues-près-Bordeaux,FR,6.25,-1.23
city,country,temp_max,temp_min
Artigues-près-Bordeaux,FR,6.17,-1.31
city,country,temp_max,temp_min
Mauves-sur-Huisne,FR,3.41,3.41
city,country,temp_max,temp_min
Mauves-sur-Huisne,FR,3.39,3.39
city,country,temp_max,temp_min
Saint-Geniès,FR,3.19,-3.06
city,country,temp_max,temp_min
Saint-Geniès,FR,3.19,-3.06
city,country,temp_max,temp_min
Calonges,FR,6.42,-2
city,country,temp_max,temp_min
Calonges,FR,6.49,-1.94
city,country,temp_max,temp_min
Biras,FR,3.47,-2.79
city,country,temp_max,temp_min
Biras,FR,3.48,-2.78
city,country,temp_max,temp_min
Cours-de-Pile,FR,6.43,-1.99
city,country,temp_max,temp_min
Cours-de-Pile,FR,6.44,-1.98
city,country,temp_max,temp_min
Pouvrai,FR,3.12,3.12
city,country,temp_max,temp_min
Pouvrai,FR,2.99,2.99
city,country,temp_max,temp_min
Chouain,FR,6.58,5.23
city,country,temp_max,temp_min
Chouain,FR,6.62,5.27
city,country,temp_max,temp_min
La Ferrière-Bochard,FR,4.47,4.47
city,country,temp_max,temp_min
La Ferrière-Bochard,FR,4.6,4.6
city,country,temp_max,temp_min
Écorcei,FR,4.79,4.22
city,country,temp_max,temp_min
Écorcei,FR,4.82,4.25
city,country,temp_max,temp_min
Saint-Pierre-du-Mont,FR,8.08,0.96
city,country,temp_max,temp_min
Saint-Pierre-du-Mont,FR,8.02,0.9
city,country,temp_max,temp_min
Saint-Pierre-d'Irube,FR,9.36,1.92
city,country,temp_max,temp_min
Le Limpou,FR,9.4,1.96
city,country,temp_max,temp_min
Arricau-Bordes,FR,7.37,-0.2
city,country,temp_max,temp_min
Arricau-Bordes,FR,7.37,-0.2
city,country,temp_max,temp_min
Roullours,FR,4.87,4.87
city,country,temp_max,temp_min
Roullours,FR,4.92,4.92
city,country,temp_max,temp_min
Toulouzette,FR,8.32,1.19
city,country,temp_max,temp_min
Toulouzette,FR,8.32,1.2
city,country,temp_max,temp_min
Charre,FR,4.09,1.49
city,country,temp_max,temp_min
Charre,FR,4.09,1.49
city,country,temp_max,temp_min
Le Passage,FR,8.6,0.04
city,country,temp_max,temp_min
Le Passage,FR,8.64,0.08
city,country,temp_max,temp_min
Urciers,FR,1.17,-0.44
city,country,temp_max,temp_min
Urciers,FR,1.96,0.67
city,country,temp_max,temp_min
Chabonne,FR,2.45,-3
city,country,temp_max,temp_min
Lougé-sur-Maire,FR,5.11,5.11
city,country,temp_max,temp_min
Lougé-sur-Maire,FR,5.33,5.33
city,country,temp_max,temp_min
Saint-Crespin,FR,6.67,5.32
city,country,temp_max,temp_min
Villiers-sous-Mortagne,FR,2.84,2.84
city,country,temp_max,temp_min
Villiers-sous-Mortagne,FR,2.84,2.84
city,country,temp_max,temp_min
Montchamp,FR,5.35,5.35
city,country,temp_max,temp_min
Montchamp,FR,5.34,5.34
city,country,temp_max,temp_min
Malherbe-sur-Ajon,FR,6.08,5.6
city,country,temp_max,temp_min
Banneville-sur-Ajon,FR,6.02,5.55
city,country,temp_max,temp_min
Seyresse,FR,8.39,1.27
city,country,temp_max,temp_min
Seyresse,FR,8.43,1.31
city,country,temp_max,temp_min
Saint-Martin-d'Oney,FR,8.16,1.04
city,country,temp_max,temp_min
Saint-Martin-d'Oney,FR,8.16,1.04
city,country,temp_max,temp_min
Laluque,FR,8.04,0.92
city,country,temp_max,temp_min
Laluque,FR,8.09,0.97
city,country,temp_max,temp_min
Saint-Brice,FR,6.29,2.66
city,country,temp_max,temp_min
Saint-Brice,FR,6.29,2.66
city,country,temp_max,temp_min
Mauvezin-sur-Gupie,FR,6.52,-1.9
city,country,temp_max,temp_min
Mauvezin-sur-Gupie,FR,6.31,-2.11
city,country,temp_max,temp_min
Boumourt,FR,3.69,0.29
city,country,temp_max,temp_min
Boumourt,FR,3.28,-0.13
city,country,temp_max,temp_min
Saint-Pierre-la-Bourlhonne,FR,-3.5,-6.84
city,country,temp_max,temp_min
Saint-Pierre-la-Bourlhonne,FR,-3.89,-7.23
city,country,temp_max,temp_min
Jugazan,FR,6.66,3.04
city,country,temp_max,temp_min
Jugazan,FR,6.3,2.68
city,country,temp_max,temp_min
Esquay-sur-Seulles,FR,6.71,5.36
city,country,temp_max,temp_min
Esquay-sur-Seulles,FR,6.73,5.38
city,country,temp_max,temp_min
Mouen,FR,6.51,5.16
city,country,temp_max,temp_min
Mouen,FR,6.44,5.09
city,country,temp_max,temp_min
Saint-Jean-de-Duras,FR,6.15,-2.27
city,country,temp_max,temp_min
Saint-Jean-de-Duras,FR,6.13,-2.29
city,country,temp_max,temp_min
Combleux,FR,3.39,1.18
city,country,temp_max,temp_min
Combleux,FR,3.34,1.12
city,country,temp_max,temp_min
Bonnut,FR,3.95,0.55
city,country,temp_max,temp_min
Bonnut,FR,3.95,0.55
city,country,temp_max,temp_min
Saint-Faust,FR,3.12,0.52
city,country,temp_max,temp_min
Saint-Faust,FR,3.12,0.52
city,country,temp_max,temp_min
Ostabat-Asme,FR,7.71,1.4
city,country,temp_max,temp_min
Ostabat,FR,7.58,1.26
city,country,temp_max,temp_min
Saint-Selve,FR,6.49,-0.99
city,country,temp_max,temp_min
Saint-Selve,FR,6.52,-0.95
city,country,temp_max,temp_min
Sept-Frères,FR,5.34,5.34
city,country,temp_max,temp_min
Sept-Frères,FR,5.3,5.3
city,country,temp_max,temp_min
Tortezais,FR,0.53,-0.2
city,country,temp_max,temp_min
Tortezais,FR,0.53,-0.2
city,country,temp_max,temp_min
Aulhat-Saint-Privat,FR,-3.45,-3.45
city,country,temp_max,temp_min
Aulhat,FR,-3.58,-3.58
city,country,temp_max,temp_min
Serbannes,FR,2.33,-3.13
city,country,temp_max,temp_min
Serbannes,FR,2.36,-3.1
city,country,temp_max,temp_min
Tessel,FR,6.21,4.86
city,country,temp_max,temp_min
Tessel,FR,6.31,4.96
city,country,temp_max,temp_min
Lisieux,FR,6.52,5.17
city,country,temp_max,temp_min
Lisieux,FR,6.52,5.17
city,country,temp_max,temp_min
Fresné-la-Mère,FR,6.38,5.9
city,country,temp_max,temp_min
Fresné-la-Mère,FR,6.36,5.88
city,country,temp_max,temp_min
Noron-la-Poterie,FR,6.44,5.97
city,country,temp_max,temp_min
Noron-la-Poterie,FR,6.61,6.14
city,country,temp_max,temp_min
Castandet,FR,5.64,0.73
city,country,temp_max,temp_min
Arrondissement de Compiègne,FR,5.42,3.4
city,country,temp_max,temp_min
Appilly,FR,6.03,3.73
city,country,temp_max,temp_min
Appilly,FR,6.03,3.73
city,country,temp_max,temp_min
Louroux-de-Beaune,FR,-1.34,-3.64
city,country,temp_max,temp_min
Louroux-de-Beaune,FR,-1.47,-3.77
city,country,temp_max,temp_min
Lannecaube,FR,5.64,-0.06
city,country,temp_max,temp_min
Lannecaube,FR,5.64,-0.06
city,country,temp_max,temp_min
Pailloles,FR,7.38,-2.25
city,country,temp_max,temp_min
Pailloles,FR,7.2,-2.43
city,country,temp_max,temp_min
Eyraud-Crempse-Maurens,FR,5.99,-2.43
city,country,temp_max,temp_min
Maurens,FR,5.99,-2.43
city,country,temp_max,temp_min
Pontours,FR,6.22,-2.2
city,country,temp_max,temp_min
Pontours,FR,6.48,-1.94
city,country,temp_max,temp_min
Le Mesnil,FR,7.37,6.26
city,country,temp_max,temp_min
Le Mesnil,FR,7.37,6.26
city,country,temp_max,temp_min
Bérigny,FR,6.18,5.77
city,country,temp_max,temp_min
Bérigny,FR,6.25,5.84
city,country,temp_max,temp_min
Saint-Vigor-des-Monts,FR,4.89,4.89
city,country,temp_max,temp_min
Saint-Vigor-des-Monts,FR,5.03,5.03
city,country,temp_max,temp_min
Lozon,FR,6.68,6.27
city,country,temp_max,temp_min
Lozon,FR,6.72,6.31
city,country,temp_max,temp_min
Clerlande,FR,0.05,-2.95
city,country,temp_max,temp_min
Clerlande,FR,-0.01,-3.01
city,country,temp_max,temp_min
Reviers,FR,6.85,5.5
city,country,temp_max,temp_min
Reviers,FR,6.85,5.5
city,country,temp_max,temp_min
Sainte-Croix-sur-Mer,FR,6.62,5.27
city,country,temp_max,temp_min
Sainte-Croix-sur-Mer,FR,6.6,5.25
city,country,temp_max,temp_min
Appeville,FR,6.86,6.44
city,country,temp_max,temp_min
Appeville,FR,6.8,6.38
city,country,temp_max,temp_min
Campsegret,FR,5.86,-2.56
city,country,temp_max,temp_min
Campsegret,FR,6.19,-2.23
city,country,temp_max,temp_min
Eynesse,FR,6.2,2.58
city,country,temp_max,temp_min
Eynesse,FR,6.62,2.99
city,country,temp_max,temp_min
Lagupie,FR,6.42,-2.01
city,country,temp_max,temp_min
Lagupie,FR,6.54,-1.88
city,country,temp_max,temp_min
Lembras,FR,6.31,-2.11
city,country,temp_max,temp_min
Lembras,FR,6.42,-2
city,country,temp_max,temp_min
Nicole,FR,7.69,-1.94
city,country,temp_max,temp_min
Nicole,FR,7.54,-2.08
city,country,temp_max,temp_min
Leintrey,FR,4.7,1.26
city,country,temp_max,temp_min
Leintrey,FR,4.72,1.28
city,country,temp_max,temp_min
Frontenat,FR,-2.05,-4.35
city,country,temp_max,temp_min
Saint Privat en Périgord,FR,3.91,-2.35
city,country,temp_max,temp_min
Saint-Privat-des-Prés,FR,3.91,-2.35
city,country,temp_max,temp_min
Grateloup-Saint-Gayrand,FR,7.46,-2.16
city,country,temp_max,temp_min
Grateloup-Saint-Gayrand,FR,7.46,-2.16
city,country,temp_max,temp_min
Hélette,FR,7.8,0.36
city,country,temp_max,temp_min
Hélette,FR,7.97,0.53
city,country,temp_max,temp_min
Le Teil,FR,2.65,-3.61
city,country,temp_max,temp_min
Fouacé,FR,3.46,3.46
city,country,temp_max,temp_min
Saint-Sulpice-de-Faleyrens,FR,6.69,3.07
city,country,temp_max,temp_min
Saint-Sulpice-de-Faleyrens,FR,6.69,3.07
city,country,temp_max,temp_min
Birac-sur-Trec,FR,6.28,-2.14
city,country,temp_max,temp_min
Birac-sur-Trec,FR,6.28,-2.14
city,country,temp_max,temp_min
Monteton,FR,6.41,-2.01
city,country,temp_max,temp_min
Monteton,FR,6.17,-2.25
city,country,temp_max,temp_min
Villers-au-Tertre,FR,6.79,4.92
city,country,temp_max,temp_min
Villers-au-Tertre,FR,6.79,4.92
city,country,temp_max,temp_min
Méracq,FR,4.9,-0.01
city,country,temp_max,temp_min
Méracq,FR,4.9,-0.01
city,country,temp_max,temp_min
Saint-Pierre-d'Eyraud,FR,6.6,-1.82
city,country,temp_max,temp_min
Saint-Pierre-d'Eyraud,FR,6.6,-1.82
city,country,temp_max,temp_min
Cayres,FR,-1.79,-1.79
city,country,temp_max,temp_min
Cayres,FR,-1.52,-1.52
city,country,temp_max,temp_min
La Queue-les-Yvelines,FR,4.94,2.12
city,country,temp_max,temp_min
La Queue-les-Yvelines,FR,4.94,2.12
city,country,temp_max,temp_min
Le Locheur,FR,6.49,5.14
city,country,temp_max,temp_min
Le Locheur,FR,6.43,5.08
city,country,temp_max,temp_min
Breilly,FR,6.94,5.15
city,country,temp_max,temp_min
Breilly,FR,6.91,5.12
city,country,temp_max,temp_min
Savignac-les-Églises,FR,10.78,-2.49
city,country,temp_max,temp_min
Savignac-les-Églises,FR,10.84,-2.44
city,country,temp_max,temp_min
Saint-Agnet,FR,6.02,0.32
city,country,temp_max,temp_min
Saint-Agnet,FR,5.9,0.2
city,country,temp_max,temp_min
Tanville,FR,2.73,2.73
city,country,temp_max,temp_min
Tanville,FR,2.82,2.82
city,country,temp_max,temp_min
Losfond,FR,-5.38,-7.85
city,country,temp_max,temp_min
Tourzel-Ronzières,FR,-5.32,-5.32
city,country,temp_max,temp_min
Tourzel,FR,-5.3,-5.3
city,country,temp_max,temp_min
Champrepus,FR,4.81,4.66
city,country,temp_max,temp_min
Champrepus,FR,4.81,4.66
city,country,temp_max,temp_min
Maison-Maugis,FR,3.42,3.42
city,country,temp_max,temp_min
Maison-Maugis,FR,3.45,3.45
city,country,temp_max,temp_min
Précilhon,FR,3.2,0.6
city,country,temp_max,temp_min
Précilhon,FR,3.2,0.6
city,country,temp_max,temp_min
Diusse,FR,7.88,0.31
city,country,temp_max,temp_min
Diusse,FR,7.88,0.31
city,country,temp_max,temp_min
Donnezat,FR,-3.84,-3.84
city,country,temp_max,temp_min
Berzet,FR,-4.02,-6.32
city,country,temp_max,temp_min
Bas,FR,-5.57,-5.57
city,country,temp_max,temp_min
Siest,FR,8.41,1.29
city,country,temp_max,temp_min
Siest,FR,8.4,1.28
city,country,temp_max,temp_min
Puybarban,FR,6.41,-2.01
city,country,temp_max,temp_min
Puybarban,FR,6.53,-1.9
city,country,temp_max,temp_min
Les Esseintes,FR,6.42,2.79
city,country,temp_max,temp_min
Les Esseintes,FR,6.34,2.72
city,country,temp_max,temp_min
Gardegan-et-Tourtirac,FR,6.34,2.72
city,country,temp_max,temp_min
Gardegan,FR,6.34,2.72
city,country,temp_max,temp_min
Montreuil-en-Auge,FR,6.47,5.12
city,country,temp_max,temp_min
Montreuil-en-Auge,FR,6.32,4.97
city,country,temp_max,temp_min
Montaigu-les-Bois,FR,5.67,4.39
city,country,temp_max,temp_min
Montaigu-les-Bois,FR,5.64,4.36
city,country,temp_max,temp_min
Saint-Genès-la-Tourette,FR,-3.65,-6.12
city,country,temp_max,temp_min
Saint-Genès-la-Tourette,FR,-3.44,-5.91
city,country,temp_max,temp_min
Le Mesnil-au-Val,FR,6.06,5.71
city,country,temp_max,temp_min
Le Mesnil-au-Val,FR,6.15,5.8
city,country,temp_max,temp_min
Ancteville,FR,6.4,6.05
city,country,temp_max,temp_min
Ancteville,FR,6.45,6.1
city,country,temp_max,temp_min
Monthuchon,FR,5.88,5.53
city,country,temp_max,temp_min
Monthuchon,FR,5.88,5.53
city,country,temp_max,temp_min
Boisseuge,FR,-7.6,-7.6
city,country,temp_max,temp_min
Burel,FR,5.64,-2.79
city,country,temp_max,temp_min
Saint-Pal-de-Chalencon,FR,-4.2,-4.2
city,country,temp_max,temp_min
Saint-Pal-de-Chalencon,FR,-4.15,-4.15
city,country,temp_max,temp_min
Jussac,FR,4.17,-0.14
city,country,temp_max,temp_min
Jussac,FR,4.87,0.57
city,country,temp_max,temp_min
Néronde-sur-Dore,FR,0.1,-2.9
city,country,temp_max,temp_min
Néronde-sur-Dore,FR,0.14,-2.86
city,country,temp_max,temp_min
Saint-Vivien-de-Médoc,FR,4.55,2.11
city,country,temp_max,temp_min
Saint-Vivien-de-Médoc,FR,4.52,2.08
city,country,temp_max,temp_min
Proissans,FR,3.38,-2.88
city,country,temp_max,temp_min
Proissans,FR,3.38,-2.88
city,country,temp_max,temp_min
Bauduen,FR,9.05,-2.64
city,country,temp_max,temp_min
Bauduen,FR,9.02,-2.67
city,country,temp_max,temp_min
Boucey,FR,5.43,5.09
city,country,temp_max,temp_min
Bastanès,FR,3.99,0.58
city,country,temp_max,temp_min
Bastanès,FR,3.99,0.58
city,country,temp_max,temp_min
Gallician,FR,5.58,-2.79
city,country,temp_max,temp_min
Saint-Méard-de-Gurçon,FR,6.31,2.69
city,country,temp_max,temp_min
Saint-Méard-de-Gurçon,FR,6.31,2.69
city,country,temp_max,temp_min
Louroux-Hodement,FR,0.51,-0.22
city,country,temp_max,temp_min
Louroux-Hodement,FR,0.27,-0.46
city,country,temp_max,temp_min
Cesny-aux-Vignes,FR,6.74,5.39
city,country,temp_max,temp_min
Cesny-aux-Vignes,FR,6.75,5.4
city,country,temp_max,temp_min
Gindou,FR,5.19,-3.23
city,country,temp_max,temp_min
Gindou,FR,4.87,-3.55
city,country,temp_max,temp_min
Le Mayet-de-Montagne,FR,1.02,-4.43
city,country,temp_max,temp_min
Le Mayet-de-Montagne,FR,1.03,-4.43
city,country,temp_max,temp_min
Saint-Nexans,FR,6.33,-2.09
city,country,temp_max,temp_min
Saint-Nexans,FR,6.22,-2.2
city,country,temp_max,temp_min
Villeneuve,FR,-3.74,-3.74
city,country,temp_max,temp_min
Villeneuve,FR,-4.17,-4.17
city,country,temp_max,temp_min
